movieId,title,author,date,views,likes,link
67f4fdfebda6e4a3b703e182,The life-saving tech helping mothers make healthy decisions,Aparna Hegde,May 2021,1500000,45000,https://ted.com/talks/aparna_hegde_the_life_saving_tech_helping_mothers_make_healthy_decisions
67f4fdfebda6e4a3b703e183,These salamanders snack on each other (but don't die),Luis Zambrano,June 2021,3300000,100000,https://ted.com/talks/luis_zambrano_these_salamanders_snack_on_each_other_but_don_t_die
67f4fdfebda6e4a3b703e184,The search for microscopic aliens,Sarah Rugheimer,May 2021,1600000,48000,https://ted.com/talks/sarah_rugheimer_the_search_for_microscopic_aliens
67f4fdfebda6e4a3b703e185,Why was India split into two countries?,Haimanti Roy,June 2021,1700000,51000,https://ted.com/talks/haimanti_roy_why_was_india_split_into_two_countries
67f4fdfebda6e4a3b703e186,The emotions behind your money habits,Robert A. Belle,June 2021,1900000,59000,https://ted.com/talks/robert_a_belle_the_emotions_behind_your_money_habits
67f4fdfebda6e4a3b703e187,"How marijuana reform could repair, reclaim and restore communities",Khadijah Tribble,March 2019,1600000,48000,https://ted.com/talks/khadijah_tribble_how_marijuana_reform_could_repair_reclaim_and_restore_communities
67f4fdfebda6e4a3b703e188,"What few people know about the program that ""saved"" America",Meg Jacobs,June 2021,344000,10000,https://ted.com/talks/meg_jacobs_what_few_people_know_about_the_program_that_saved_america
67f4fdfebda6e4a3b703e189,Can you actually boost your immune system? Here's the truth,Jen Gunter,June 2021,711000,21000,https://ted.com/talks/jen_gunter_can_you_actually_boost_your_immune_system_here_s_the_truth
67f4fdfebda6e4a3b703e18a,A new approach to defending the human rights of migrants,Itamar Mann,May 2021,1500000,45000,https://ted.com/talks/itamar_mann_a_new_approach_to_defending_the_human_rights_of_migrants
67f4fdfebda6e4a3b703e18b,How to find meaning after loss,David Kessler,May 2021,1500000,47000,https://ted.com/talks/david_kessler_how_to_find_meaning_after_loss
67f4fdfebda6e4a3b703e18c,A brief history of toilets,Francis de los Reyes,June 2021,2800000,86000,https://ted.com/talks/francis_de_los_reyes_a_brief_history_of_toilets
67f4fdfebda6e4a3b703e18d,How to be a professional troublemaker,Luvvie Ajayi Jones,May 2021,1500000,46000,https://ted.com/talks/luvvie_ajayi_jones_how_to_be_a_professional_troublemaker
67f4fdfebda6e4a3b703e18e,An app that empowers people to solve their legal problems,Rohan Pavuluri,May 2021,1500000,46000,https://ted.com/talks/rohan_pavuluri_an_app_that_empowers_people_to_solve_their_legal_problems
67f4fdfebda6e4a3b703e18f,The sharks that hunt in forests,Luka Seamus Wright,June 2021,630000,18000,https://ted.com/talks/luka_seamus_wright_the_sharks_that_hunt_in_forests
67f4fdfebda6e4a3b703e190,A queer journey from shame to self-love,Crystal Rasmussen,February 2021,1600000,48000,https://ted.com/talks/crystal_rasmussen_a_queer_journey_from_shame_to_self_love
67f4fdfebda6e4a3b703e191,The real-life superheroes helping Syrian refugees,Feras Fayyad,May 2021,1400000,44000,https://ted.com/talks/feras_fayyad_the_real_life_superheroes_helping_syrian_refugees
67f4fdfebda6e4a3b703e192,How do you know what's true?,Sheila Marie Orfano,June 2021,1200000,36000,https://ted.com/talks/sheila_marie_orfano_how_do_you_know_what_s_true
67f4fdfebda6e4a3b703e193,Why healthy bones are about so much more than milk,Jen Gunter,June 2021,444000,13000,https://ted.com/talks/jen_gunter_why_healthy_bones_are_about_so_much_more_than_milk
67f4fdfebda6e4a3b703e194,How to reduce your diet's carbon footprint — without going vegan,Brian Kateman,November 2014,754000,22000,https://ted.com/talks/brian_kateman_how_to_reduce_your_diet_s_carbon_footprint_without_going_vegan
67f4fdfebda6e4a3b703e195,A feminist reimagining of Kenya's public transport,Naomi Mwaura,May 2021,1400000,43000,https://ted.com/talks/naomi_mwaura_a_feminist_reimagining_of_kenya_s_public_transport
67f4fdfebda6e4a3b703e196,Ugly History: The US syphilis experiment,Susan M. Reverby,June 2021,388000,11000,https://ted.com/talks/susan_m_reverby_ugly_history_the_us_syphilis_experiment
67f4fdfebda6e4a3b703e197,How to support yourself (and others) through grief,Nina Westbrook,May 2021,1400000,44000,https://ted.com/talks/nina_westbrook_how_to_support_yourself_and_others_through_grief
67f4fdfebda6e4a3b703e198,How your body could become its own diagnostic lab,Aaron Morris,May 2021,1400000,44000,https://ted.com/talks/aaron_morris_how_your_body_could_become_its_own_diagnostic_lab
67f4fdfebda6e4a3b703e199,A day in the life of the Oracle of Delphi,Mark Robinson,June 2021,742000,22000,https://ted.com/talks/mark_robinson_a_day_in_the_life_of_the_oracle_of_delphi
67f4fdfebda6e4a3b703e19a,The multibillion-dollar US prison industry — and how to dismantle it,Bianca Tylek,May 2021,1300000,40000,https://ted.com/talks/bianca_tylek_the_multibillion_dollar_us_prison_industry_and_how_to_dismantle_it
67f4fdfebda6e4a3b703e19b,The anxiety that comes from being treated like an outsider,Valerie Purdie-Greenaway,May 2021,1400000,43000,https://ted.com/talks/valerie_purdie_greenaway_the_anxiety_that_comes_from_being_treated_like_an_outsider
67f4fdfebda6e4a3b703e19c,Why do we have hair in such random places?,Nina G. Jablonski,June 2021,4600000,138000,https://ted.com/talks/nina_g_jablonski_why_do_we_have_hair_in_such_random_places
67f4fdfebda6e4a3b703e19d,What really happens to your body during menopause,Jen Gunter,June 2021,309000,9200,https://ted.com/talks/jen_gunter_what_really_happens_to_your_body_during_menopause
67f4fdfebda6e4a3b703e19e,Essential questions to ask your future self,Meg Jay,May 2021,1900000,58000,https://ted.com/talks/meg_jay_essential_questions_to_ask_your_future_self
67f4fdfebda6e4a3b703e19f,Who makes judges?,Jessica Kerr,December 2020,1200000,38000,https://ted.com/talks/jessica_kerr_who_makes_judges
67f4fdfebda6e4a3b703e1a0,"The epic of Gilgamesh, the king who tried to conquer death",Soraya Field Fiorio,June 2021,2600000,79000,https://ted.com/talks/soraya_field_fiorio_the_epic_of_gilgamesh_the_king_who_tried_to_conquer_death
67f4fdfebda6e4a3b703e1a1,"Playful, wondrous public spaces built for community and possibility",Matthew Mazzotta,May 2021,1200000,37000,https://ted.com/talks/matthew_mazzotta_playful_wondrous_public_spaces_built_for_community_and_possibility
67f4fdfebda6e4a3b703e1a2,The rigged test of leadership,Sophie Williams,February 2021,1400000,43000,https://ted.com/talks/sophie_williams_the_rigged_test_of_leadership
67f4fdfebda6e4a3b703e1a3,Tips for reclaiming your peace of mind online,Naomi Shimada,May 2021,237000,7100,https://ted.com/talks/naomi_shimada_tips_for_reclaiming_your_peace_of_mind_online
67f4fdfebda6e4a3b703e1a4,Can you solve the Trojan War riddle?,Dennis Shasha,May 2021,1500000,46000,https://ted.com/talks/dennis_shasha_can_you_solve_the_trojan_war_riddle
67f4fdfebda6e4a3b703e1a5,Why you shouldn't worry about pooping once a day,Jen Gunter,May 2021,1300000,41000,https://ted.com/talks/jen_gunter_why_you_shouldn_t_worry_about_pooping_once_a_day
67f4fdfebda6e4a3b703e1a6,How dirt bikes and STEM ignite ingenuity in Baltimore,Brittany Young,May 2021,1300000,40000,https://ted.com/talks/brittany_young_how_dirt_bikes_and_stem_ignite_ingenuity_in_baltimore
67f4fdfebda6e4a3b703e1a7,"What farmers need to be modern, climate-friendly and profitable",Beth Ford,April 2021,1300000,39000,https://ted.com/talks/beth_ford_what_farmers_need_to_be_modern_climate_friendly_and_profitable
67f4fdfebda6e4a3b703e1a8,Could you survive the real Twilight Zone?,Philip Renaud and Kenneth Kostel,May 2021,410000,12000,https://ted.com/talks/philip_renaud_and_kenneth_kostel_could_you_survive_the_real_twilight_zone
67f4fdfebda6e4a3b703e1a9,Electronic pills that could transform how we treat disease,Khalil Ramadi,May 2021,1200000,36000,https://ted.com/talks/khalil_ramadi_electronic_pills_that_could_transform_how_we_treat_disease
67f4fdfebda6e4a3b703e1aa,The woman who stared at the sun,Alex Gendler,May 2021,1900000,57000,https://ted.com/talks/alex_gendler_the_woman_who_stared_at_the_sun
67f4fdfebda6e4a3b703e1ab,The death of the universe — and what it means for life,Katie Mack,May 2021,1400000,44000,https://ted.com/talks/katie_mack_the_death_of_the_universe_and_what_it_means_for_life
67f4fdfebda6e4a3b703e1ac,The cure for burnout (hint: it isn't self-care),Emily Nagoski and Amelia Nagoski,April 2021,2200000,66000,https://ted.com/talks/emily_nagoski_and_amelia_nagoski_the_cure_for_burnout_hint_it_isn_t_self_care
67f4fdfebda6e4a3b703e1ad,"Run, sail or hide? How to survive the destruction of Pompeii",Gary Devore,May 2021,1300000,40000,https://ted.com/talks/gary_devore_run_sail_or_hide_how_to_survive_the_destruction_of_pompeii
67f4fdfebda6e4a3b703e1ae,Why you don't need 8 glasses of water a day,Jen Gunter,May 2021,1100000,34000,https://ted.com/talks/jen_gunter_why_you_don_t_need_8_glasses_of_water_a_day
67f4fdfebda6e4a3b703e1af,How NASA invented a ventilator for COVID-19 ... in 37 days,Dan Goods,December 2020,1200000,38000,https://ted.com/talks/dan_goods_how_nasa_invented_a_ventilator_for_covid_19_in_37_days
67f4fdfebda6e4a3b703e1b0,Can you be awake and asleep at the same time?,Masako Tamaki,May 2021,1200000,36000,https://ted.com/talks/masako_tamaki_can_you_be_awake_and_asleep_at_the_same_time
67f4fdfebda6e4a3b703e1b1,The best career path isn't always a straight line,Sarah Ellis and Helen Tupper,February 2021,1500000,47000,https://ted.com/talks/sarah_ellis_and_helen_tupper_the_best_career_path_isn_t_always_a_straight_line
67f4fdfebda6e4a3b703e1b2,What happens to your brain during a migraine?,Marianne Schwarz,May 2021,2800000,85000,https://ted.com/talks/marianne_schwarz_what_happens_to_your_brain_during_a_migraine
67f4fdfebda6e4a3b703e1b3,Better cybersecurity starts with honesty and accountability,Nadya Bartol,April 2021,1100000,35000,https://ted.com/talks/nadya_bartol_better_cybersecurity_starts_with_honesty_and_accountability
67f4fdfebda6e4a3b703e1b4,Introducing Body Stuff with Dr. Jen Gunter,TED Audio Collective,May 2021,1000000,30000,https://ted.com/talks/ted_audio_collective_introducing_body_stuff_with_dr_jen_gunter
67f4fdfebda6e4a3b703e1b5,The science behind how parents affect child development,Yuko Munakata,April 2019,2400000,72000,https://ted.com/talks/yuko_munakata_the_science_behind_how_parents_affect_child_development
67f4fdfebda6e4a3b703e1b6,"How to discover your ""why"" in difficult times",Simon Sinek,April 2021,1800000,56000,https://ted.com/talks/simon_sinek_how_to_discover_your_why_in_difficult_times
67f4fdfebda6e4a3b703e1b7,"The case for co-ops, the invisible giant of the economy",Anu Puusa,April 2021,1200000,36000,https://ted.com/talks/anu_puusa_the_case_for_co_ops_the_invisible_giant_of_the_economy
67f4fdfebda6e4a3b703e1b8,What really happened during the Attica Prison Rebellion,Orisanmi Burton,May 2021,208000,6200,https://ted.com/talks/orisanmi_burton_what_really_happened_during_the_attica_prison_rebellion
67f4fdfebda6e4a3b703e1b9,What's the difference between guilt and shame?,June Tangney,April 2021,169000,5000,https://ted.com/talks/june_tangney_what_s_the_difference_between_guilt_and_shame
67f4fdfebda6e4a3b703e1ba,What's in the air you breathe?,Amy Hrdina and Jesse Kroll,May 2021,290000,8700,https://ted.com/talks/amy_hrdina_and_jesse_kroll_what_s_in_the_air_you_breathe
67f4fdfebda6e4a3b703e1bb,How COVID-19 transformed the future of medicine,Daniel Kraft,September 2020,1300000,40000,https://ted.com/talks/daniel_kraft_how_covid_19_transformed_the_future_of_medicine
67f4fdfebda6e4a3b703e1bc,What's your happiness score?,Dominic Price,November 2020,1700000,52000,https://ted.com/talks/dominic_price_what_s_your_happiness_score
67f4fdfebda6e4a3b703e1bd,How one design flaw almost toppled a skyscraper,Alex Gendler,May 2021,712000,21000,https://ted.com/talks/alex_gendler_how_one_design_flaw_almost_toppled_a_skyscraper
67f4fdfebda6e4a3b703e1be,Why children of immigrants experience guilt — and strategies to cope,Sahaj Kaur Kohli,April 2021,1200000,37000,https://ted.com/talks/sahaj_kaur_kohli_why_children_of_immigrants_experience_guilt_and_strategies_to_cope
67f4fdfebda6e4a3b703e1bf,The future of flying is electrifying,Cory Combs,March 2021,1300000,40000,https://ted.com/talks/cory_combs_the_future_of_flying_is_electrifying
67f4fdfebda6e4a3b703e1c0,Who decides what's in the dictionary?,Ilan Stavans,May 2021,358000,10000,https://ted.com/talks/ilan_stavans_who_decides_what_s_in_the_dictionary
67f4fdfebda6e4a3b703e1c1,7 tools for building a business people trust,Marcos Aguiar,April 2021,1200000,38000,https://ted.com/talks/marcos_aguiar_7_tools_for_building_a_business_people_trust
67f4fdfebda6e4a3b703e1c2,"Meet the bluefin tuna, the toughest fish in the sea",Grantly Galland and Raiana McKinney,May 2021,1400000,42000,https://ted.com/talks/grantly_galland_and_raiana_mckinney_meet_the_bluefin_tuna_the_toughest_fish_in_the_sea
67f4fdfebda6e4a3b703e1c3,"Women and girls, you are part of the climate solution",Rumaitha Al Busaidi,May 2021,1300000,39000,https://ted.com/talks/rumaitha_al_busaidi_women_and_girls_you_are_part_of_the_climate_solution
67f4fdfebda6e4a3b703e1c4,How long should your naps be?,Sara C. Mednick,April 2021,3900000,118000,https://ted.com/talks/sara_c_mednick_how_long_should_your_naps_be
67f4fdfebda6e4a3b703e1c5,What frogs in hot water can teach us about thinking again,Adam Grant,April 2021,1600000,48000,https://ted.com/talks/adam_grant_what_frogs_in_hot_water_can_teach_us_about_thinking_again
67f4fdfebda6e4a3b703e1c6,Cities are driving climate change. Here's how they can fix it,Angel Hsu,October 2020,345000,10000,https://ted.com/talks/angel_hsu_cities_are_driving_climate_change_here_s_how_they_can_fix_it
67f4fdfebda6e4a3b703e1c7,"Demolition, disease, and death: Building the Panama Canal",Alex Gendler,April 2021,724000,21000,https://ted.com/talks/alex_gendler_demolition_disease_and_death_building_the_panama_canal
67f4fdfebda6e4a3b703e1c8,The intergenerational wisdom woven into Indigenous stories,Tai Simpson,April 2019,1100000,34000,https://ted.com/talks/tai_simpson_the_intergenerational_wisdom_woven_into_indigenous_stories
67f4fdfebda6e4a3b703e1c9,"To accomplish great things, you need to ""let the paint dry""",Daniel J. Watts,November 2020,385000,11000,https://ted.com/talks/daniel_j_watts_to_accomplish_great_things_you_need_to_let_the_paint_dry
67f4fdfebda6e4a3b703e1ca,Can you solve Dongle's Difficult Dilemma?,Dennis E. Shasha,April 2021,1200000,37000,https://ted.com/talks/dennis_e_shasha_can_you_solve_dongle_s_difficult_dilemma
67f4fdfebda6e4a3b703e1cb,The revolutionary power of Black joy,Miracle Jones,April 2021,2400,74,https://ted.com/talks/miracle_jones_the_revolutionary_power_of_black_joy
67f4fdfebda6e4a3b703e1cc,The race to build AI that benefits humanity with Sam Altman,The TED Interview,April 2021,1000000,30000,https://ted.com/talks/the_ted_interview_the_race_to_build_ai_that_benefits_humanity_with_sam_altman
67f4fdfebda6e4a3b703e1cd,How do wind turbines work?,Rebecca J. Barthelmie and Sara C. Pryor,April 2021,464000,13000,https://ted.com/talks/rebecca_j_barthelmie_and_sara_c_pryor_how_do_wind_turbines_work
67f4fdfebda6e4a3b703e1ce,3 strategies for effectively talking about climate change,John Marshall,March 2021,1200000,37000,https://ted.com/talks/john_marshall_3_strategies_for_effectively_talking_about_climate_change
67f4fdfebda6e4a3b703e1cf,How your memory works — and why forgetting is totally OK,Lisa Genova,March 2021,2100000,64000,https://ted.com/talks/lisa_genova_how_your_memory_works_and_why_forgetting_is_totally_ok
67f4fdfebda6e4a3b703e1d0,How the world's tallest skyscraper was built,Alex Gendler,April 2021,770000,23000,https://ted.com/talks/alex_gendler_how_the_world_s_tallest_skyscraper_was_built
67f4fdfebda6e4a3b703e1d1,The world's most painful insect sting,Justin Schmidt,April 2021,1200000,37000,https://ted.com/talks/justin_schmidt_the_world_s_most_painful_insect_sting
67f4fdfebda6e4a3b703e1d2,The global cooperation that accelerated the COVID-19 vaccines,Kiran Mazumdar-Shaw,March 2021,541000,16000,https://ted.com/talks/kiran_mazumdar_shaw_the_global_cooperation_that_accelerated_the_covid_19_vaccines
67f4fdfebda6e4a3b703e1d3,Earth's original inhabitants — and their role in combating climate change,Steven Allison,October 2020,1200000,38000,https://ted.com/talks/steven_allison_earth_s_original_inhabitants_and_their_role_in_combating_climate_change
67f4fdfebda6e4a3b703e1d4,Can we learn to talk to sperm whales?,David Gruber,June 2020,1100000,35000,https://ted.com/talks/david_gruber_can_we_learn_to_talk_to_sperm_whales
67f4fdfebda6e4a3b703e1d5,Why are airplanes slower than they used to be?,Alex Gendler,April 2021,2200000,66000,https://ted.com/talks/alex_gendler_why_are_airplanes_slower_than_they_used_to_be
67f4fdfebda6e4a3b703e1d6,I am not your Asian stereotype,Canwen Xu,April 2016,3500000,105000,https://ted.com/talks/canwen_xu_i_am_not_your_asian_stereotype
67f4fdfebda6e4a3b703e1d7,Why corporate diversity programs fail — and how small tweaks can have big impact,Joan C. Williams,December 2020,1200000,37000,https://ted.com/talks/joan_c_williams_why_corporate_diversity_programs_fail_and_how_small_tweaks_can_have_big_impact
67f4fdfebda6e4a3b703e1d8,"A NASA astronaut's lessons on fear, confidence and preparing for spaceflight",Megan McArthur,November 2020,1200000,38000,https://ted.com/talks/megan_mcarthur_a_nasa_astronaut_s_lessons_on_fear_confidence_and_preparing_for_spaceflight
67f4fdfebda6e4a3b703e1d9,Whatever happened to acid rain?,Joseph Goffman,April 2021,2100000,65000,https://ted.com/talks/joseph_goffman_whatever_happened_to_acid_rain
67f4fdfebda6e4a3b703e1da,4 myths and misunderstandings about doing business in Africa,Nomava Zanazo,April 2021,1100000,34000,https://ted.com/talks/nomava_zanazo_4_myths_and_misunderstandings_about_doing_business_in_africa
67f4fdfebda6e4a3b703e1db,This tool will help improve your critical thinking,Erick Wilberding,April 2021,3300000,99000,https://ted.com/talks/erick_wilberding_this_tool_will_help_improve_your_critical_thinking
67f4fdfebda6e4a3b703e1dc,The giant leaps in language technology — and who's left behind,Kalika Bali,February 2020,1300000,39000,https://ted.com/talks/kalika_bali_the_giant_leaps_in_language_technology_and_who_s_left_behind
67f4fdfebda6e4a3b703e1dd,Mantua Townshi‪p‬,Far Flung with Saleem Reshamwala,June 2020,943000,28000,https://ted.com/talks/far_flung_with_saleem_reshamwala_mantua_townshi_p_apr_2020
67f4fdfebda6e4a3b703e1de,The surprising secrets of hummingbird flight,Kristiina J. Hurme and Alejandro Rico-Guevara,April 2021,766000,22000,https://ted.com/talks/kristiina_j_hurme_and_alejandro_rico_guevara_the_surprising_secrets_of_hummingbird_flight
67f4fdfebda6e4a3b703e1df,How we can curb climate change by spending two percent more on everything,Jens Burchardt,April 2021,1300000,39000,https://ted.com/talks/jens_burchardt_how_we_can_curb_climate_change_by_spending_two_percent_more_on_everything
67f4fdfebda6e4a3b703e1e0,"The routines, rituals and boundaries we need in stressful times",Esther Perel,March 2021,1400000,44000,https://ted.com/talks/esther_perel_the_routines_rituals_and_boundaries_we_need_in_stressful_times
67f4fdfebda6e4a3b703e1e1,Why good ideas get trapped in the valley of death — and how to rescue them, TED-Ed,April 2021,1800000,55000,https://ted.com/talks/ted_ed_why_good_ideas_get_trapped_in_the_valley_of_death_and_how_to_rescue_them
67f4fdfebda6e4a3b703e1e2, US politics isn't broken. It's fixed,Katherine M. Gehl,December 2020,1200000,38000,https://ted.com/talks/katherine_m_gehl_us_politics_isn_t_broken_it_s_fixed
67f4fdfebda6e4a3b703e1e3,Can you outsmart the apples and oranges fallacy?,Elizabeth Cox,April 2021,807000,24000,https://ted.com/talks/elizabeth_cox_can_you_outsmart_the_apples_and_oranges_fallacy
67f4fdfebda6e4a3b703e1e4,The exploitation of US college athletes,Tim Nevius,November 2020,1300000,40000,https://ted.com/talks/tim_nevius_the_exploitation_of_us_college_athletes
67f4fdfebda6e4a3b703e1e5,Step 1: The Puls‪e‬,ZigZag,March 2021,1100000,34000,https://ted.com/talks/zigzag_step_1_the_puls_e
67f4fdfebda6e4a3b703e1e6,How does ultrasound work?,Jacques S. Abramowicz,April 2021,266000,8000,https://ted.com/talks/jacques_s_abramowicz_how_does_ultrasound_work
67f4fdfebda6e4a3b703e1e7,"An honest history of an ancient and ""nasty"" word",Kate Lister,March 2020,1300000,41000,https://ted.com/talks/kate_lister_an_honest_history_of_an_ancient_and_nasty_word
67f4fdfebda6e4a3b703e1e8,The electrical blueprints that orchestrate life,Michael Levin,May 2020,550000,16000,https://ted.com/talks/michael_levin_the_electrical_blueprints_that_orchestrate_life
67f4fdfebda6e4a3b703e1e9,Language around gender and identity evolves (and always has),Archie Crowley,October 2020,1300000,41000,https://ted.com/talks/archie_crowley_language_around_gender_and_identity_evolves_and_always_has
67f4fdfebda6e4a3b703e1ea,Why every world map is wrong,Kayla Wolf,March 2021,510000,15000,https://ted.com/talks/kayla_wolf_why_every_world_map_is_wrong
67f4fdfebda6e4a3b703e1eb,A brief history of the devil,Brian A. Pavlac,March 2021,1100000,35000,https://ted.com/talks/brian_a_pavlac_a_brief_history_of_the_devil
67f4fdfebda6e4a3b703e1ec,The seeds of change helping African farmers grow out of poverty,Andrew Youn,June 2020,183000,5500,https://ted.com/talks/andrew_youn_the_seeds_of_change_helping_african_farmers_grow_out_of_poverty
67f4fdfebda6e4a3b703e1ed,What science taught me about being a Muslim drag quee‪n‬,TEDx SHORTS,June 2020,1100000,33000,https://ted.com/talks/tedx_shorts_what_science_taught_me_about_being_a_muslim_drag_quee_n
67f4fdfebda6e4a3b703e1ee,Can you solve the fantasy election riddle?,Dennis E. Shasha,March 2021,949000,28000,https://ted.com/talks/dennis_e_shasha_can_you_solve_the_fantasy_election_riddle
67f4fdfebda6e4a3b703e1ef,An election system that puts voters (not politicians) first,Amber McReynolds,August 2020,1200000,38000,https://ted.com/talks/amber_mcreynolds_an_election_system_that_puts_voters_not_politicians_first
67f4fdfebda6e4a3b703e1f0,Why I photograph the quiet moments of grief and loss,Caroline Catlin,November 2020,1300000,39000,https://ted.com/talks/caroline_catlin_why_i_photograph_the_quiet_moments_of_grief_and_loss
67f4fdfebda6e4a3b703e1f1,Ugly History: The Spanish Inquisition,Kayla Wolf,March 2021,830000,24000,https://ted.com/talks/kayla_wolf_ugly_history_the_spanish_inquisition
67f4fdfebda6e4a3b703e1f2,"Possible futures from the intersection of nature, tech and society",Natsai Audrey Chieza,March 2021,1300000,40000,https://ted.com/talks/natsai_audrey_chieza_possible_futures_from_the_intersection_of_nature_tech_and_society
67f4fdfebda6e4a3b703e1f3,What's the best fuel for your car?, TED-Ed,March 2021,459000,13000,https://ted.com/talks/ted_ed_what_s_the_best_fuel_for_your_car
67f4fdfebda6e4a3b703e1f4,The innovations we need to avoid a climate disaster,Bill Gates,March 2021,1700000,53000,https://ted.com/talks/bill_gates_the_innovations_we_need_to_avoid_a_climate_disaster
67f4fdfebda6e4a3b703e1f5,The Power of Spaces,TED Radio Hour,July 2020,1200000,36000,https://ted.com/talks/ted_radio_hour_the_power_of_spaces
67f4fdfebda6e4a3b703e1f6,How do antidepressants work?,Neil R. Jeyasingam,March 2021,2600000,78000,https://ted.com/talks/neil_r_jeyasingam_how_do_antidepressants_work
67f4fdfebda6e4a3b703e1f7,Online learning could change academia — for good,Tyler Dewitt,May 2020,1600000,49000,https://ted.com/talks/tyler_dewitt_online_learning_could_change_academia_for_good
67f4fdfebda6e4a3b703e1f8,How to have constructive conversations,Julia Dhar,March 2021,2400000,72000,https://ted.com/talks/julia_dhar_how_to_have_constructive_conversations
67f4fdfebda6e4a3b703e1f9,How much land does it take to power the world?, TED-Ed,March 2021,372000,11000,https://ted.com/talks/ted_ed_how_much_land_does_it_take_to_power_the_world
67f4fdfebda6e4a3b703e1fa,"How synthetic biology can improve our health, food and materials",Emily Leproust,October 2020,1200000,38000,https://ted.com/talks/emily_leproust_how_synthetic_biology_can_improve_our_health_food_and_materials
67f4fdfebda6e4a3b703e1fb,"The incredible, bendable, twistable, expandable elephant trunk",Chase LaDue and Bruce A. Schulte,March 2021,249000,7400,https://ted.com/talks/chase_ladue_and_bruce_a_schulte_the_incredible_bendable_twistable_expandable_elephant_trunk
67f4fdfebda6e4a3b703e1fc,What if mental health workers responded to emergency calls?,Leslie Herod,December 2020,1300000,40000,https://ted.com/talks/leslie_herod_what_if_mental_health_workers_responded_to_emergency_calls
67f4fdfebda6e4a3b703e1fd,How to challenge conventional wisdom — and change any industry,How to Be a Better Human,January 2021,1200000,38000,https://ted.com/talks/how_to_be_a_better_human_how_to_challenge_conventional_wisdom_and_change_any_industry
67f4fdfebda6e4a3b703e1fe,"4 lessons the pandemic taught us about work, life and balance",Patty McCord,March 2021,1700000,52000,https://ted.com/talks/patty_mccord_4_lessons_the_pandemic_taught_us_about_work_life_and_balance
67f4fdfebda6e4a3b703e1ff,How does artificial intelligence learn?,Briana Brownell,March 2021,400000,12000,https://ted.com/talks/briana_brownell_how_does_artificial_intelligence_learn
67f4fdfebda6e4a3b703e200,What is deep tech? A look at how it could shape the future,Antoine Gourévitch,October 2020,1300000,41000,https://ted.com/talks/antoine_gourevitch_what_is_deep_tech_a_look_at_how_it_could_shape_the_future
67f4fdfebda6e4a3b703e201,"Love, sorrow and the emotions that power climate action",Knut Ivar Bjørlykhaug,November 2020,1300000,39000,https://ted.com/talks/knut_ivar_bjorlykhaug_love_sorrow_and_the_emotions_that_power_climate_action
67f4fdfebda6e4a3b703e202,How much electricity does it take to power the world?, TED-Ed,March 2021,376000,11000,https://ted.com/talks/ted_ed_how_much_electricity_does_it_take_to_power_the_world
67f4fdfebda6e4a3b703e203,"Who were Las Mariposas, and why were they murdered?",Lisa Krause,March 2021,1100000,34000,https://ted.com/talks/lisa_krause_who_were_las_mariposas_and_why_were_they_murdered
67f4fdfebda6e4a3b703e204,"The myth of bringing your full, authentic self to work",Jodi-Ann Burey,November 2020,1400000,43000,https://ted.com/talks/jodi_ann_burey_the_myth_of_bringing_your_full_authentic_self_to_work
67f4fdfebda6e4a3b703e205,Brené Brown on What Vulnerability Isn't,Taken for Granted,February 2021,24000,742,https://ted.com/talks/taken_for_granted_brene_brown_on_what_vulnerability_isn_t
67f4fdfebda6e4a3b703e206,Should we cry at work?,TED Business,February 2021,1200000,37000,https://ted.com/talks/ted_business_should_we_cry_at_work
67f4fdfebda6e4a3b703e207,"How would you finish the sentence, ""Imagine if...""?",Sir Ken Robinson,March 2021,254000,7600,https://ted.com/talks/sir_ken_robinson_how_would_you_finish_the_sentence_imagine_if
67f4fdfebda6e4a3b703e208,Climate change is our reality. Here's how we're taking action,"Al Gore, Gloria Kasang Bulus, Nana Firman, Ximena Loría and Tim Guinee",October 2020,1200000,37000,https://ted.com/talks/al_gore_gloria_kasang_bulus_nana_firman_ximena_loria_and_tim_guinee_climate_change_is_our_reality_here_s_how_we_re_taking_action
67f4fdfebda6e4a3b703e209,My mother's final wish — and the right to die with dignity,Elaine Fong,October 2017,1400000,42000,https://ted.com/talks/elaine_fong_my_mother_s_final_wish_and_the_right_to_die_with_dignity
67f4fdfebda6e4a3b703e20a,10 steps to boost your financial health — that you can do in a day,Wendy De La Rosa,March 2021,502000,15000,https://ted.com/talks/wendy_de_la_rosa_10_steps_to_boost_your_financial_health_that_you_can_do_in_a_day
67f4fdfebda6e4a3b703e20b,Can loud music damage your hearing?,Heather Malyuk,March 2021,624000,18000,https://ted.com/talks/heather_malyuk_can_loud_music_damage_your_hearing
67f4fdfebda6e4a3b703e20c,How compassion could save your strained relationships,Betty Hart,November 2020,1500000,46000,https://ted.com/talks/betty_hart_how_compassion_could_save_your_strained_relationships
67f4fdfebda6e4a3b703e20d,The material that could change the world ... for a third time, TED-Ed,March 2021,2000000,61000,https://ted.com/talks/ted_ed_the_material_that_could_change_the_world_for_a_third_time
67f4fdfebda6e4a3b703e20e,How video game skills can get you ahead in life,William Collis,October 2020,1400000,43000,https://ted.com/talks/william_collis_how_video_game_skills_can_get_you_ahead_in_life
